id,index,c_rmsd,i_rmsd,l_rmsd,fnat,DockQ,ranking_energy,ranking_num_clashes
6CWG,6,22.7703800201416,21.973310470581055,34.91244125366211,0.0,0.020199080440576053,-18.281156539916992,0
6CWG,7,22.799943923950195,22.503271102905273,36.3934326171875,0.0,0.018717130334575855,-16.00555419921875,0
6CWG,8,25.14516830444336,20.788347244262695,47.55672836303711,0.0,0.012045454043796651,-15.581252098083496,5
6CWG,9,24.599857330322266,19.377363204956055,38.30759811401367,0.0,0.017626884604283737,-16.028696060180664,5
6CWG,10,23.42662239074707,26.367408752441406,62.79315185546875,0.0,0.007073279940103092,-15.938199043273926,0
6CWG,11,24.17970085144043,21.29888153076172,35.16234588623047,0.0,0.020048446872739666,-22.72044563293457,1
6CWG,12,22.406002044677734,18.581668853759766,33.26865768432617,0.0,0.022584084028126727,-16.573604583740234,4
6CWG,13,23.46448516845703,22.37683868408203,36.8923454284668,0.0,0.01829390717246103,-17.473783493041992,0
6CWG,14,24.540468215942383,21.011960983276367,40.86164855957031,0.0,0.015515837174093468,-15.517274856567383,1
1TMQ,0,8.79177188873291,10.42835807800293,20.304773330688477,0.0,0.05646084985099581,-21.261859893798828,0
1TMQ,1,8.648919105529785,10.283479690551758,19.7435302734375,0.058824,0.07867444525186745,-24.045042037963867,2
1TMQ,2,10.343116760253906,14.388740539550781,23.562345504760742,0.0,0.04196745892375347,-15.568498611450195,5
1TMQ,3,8.10936450958252,10.303133010864258,18.4338436126709,0.0,0.06536519340310794,-20.778383255004883,8
1TMQ,4,7.732548713684082,10.741019248962402,17.43951416015625,0.0,0.07036211374786483,-20.685293197631836,3
1TMQ,5,8.360762596130371,11.226788520812988,19.162477493286133,0.0,0.06064937916946898,-19.775611877441406,8
1TMQ,6,8.270846366882324,12.73971176147461,20.656490325927734,0.0,0.05282681766856556,-18.06683921813965,1
1TMQ,7,7.104276180267334,9.629739761352539,16.098188400268555,0.0,0.08056737080521598,-17.21463966369629,3
1TMQ,8,10.275622367858887,13.674391746520996,23.55803680419922,0.0,0.042359510456647514,-18.255826950073242,2
1TMQ,9,8.999775886535645,10.454923629760742,20.98517608642578,0.0,0.053703286842955576,-20.43839454650879,1
1TMQ,10,7.777026653289795,10.526747703552246,17.68325424194336,0.0,0.06919615100701239,-20.225156784057617,3
1TMQ,11,10.70289421081543,13.57551097869873,24.687580108642578,0.0,0.039347455183160185,-19.81096076965332,8
1TMQ,12,7.7962799072265625,10.822535514831543,17.89117431640625,0.0,0.06766579218946768,-21.19418716430664,2
1TMQ,13,7.923150062561035,10.446784973144531,18.105579376220703,0.0,0.06693238484787849,-20.499753952026367,4
1TMQ,14,8.255690574645996,11.069982528686523,18.77753257751465,0.0,0.06269712311734969,-20.134662628173828,7
1JMO,0,3.989133834838867,3.4672276973724365,8.088521957397461,0.152174,0.27820624873662464,-16.629465103149414,1
1JMO,1,27.829364776611328,25.485172271728516,81.08467102050781,0.0,0.0047739612164590895,-15.294380187988281,2
1JMO,2,17.446067810058594,13.835871696472168,53.74887466430664,0.108696,0.048237327270336194,-14.023070335388184,13
1JMO,3,26.408872604370117,19.487754821777344,69.20999145507812,0.0,0.00691633661992824,-13.953703880310059,1
1JMO,4,20.757274627685547,16.225994110107422,58.09471130371094,0.0,0.009810763144977475,-14.378972053527832,7
1JMO,5,23.838571548461914,19.679401397705078,68.4721450805664,0.0,0.006984199190899644,-15.991680145263672,6
1JMO,6,27.324914932250977,20.42104148864746,69.16011810302734,0.0,0.006748969781017564,-14.550887107849121,0
1JMO,7,24.220163345336914,17.39025115966797,61.498138427734375,0.0,0.008710152552353198,-15.705825805664062,8
1JMO,8,23.6867618560791,20.039501190185547,56.88274002075195,0.0,0.009137768908709687,-14.232778549194336,3
1JMO,9,5.845877170562744,5.378940105438232,11.351838111877441,0.108696,0.18003309412419463,-14.96492862701416,2
1JMO,10,24.663955688476562,18.705934524536133,63.629608154296875,0.0,0.007973785118938639,-16.243391036987305,2
1JMO,11,24.828969955444336,19.30746078491211,62.026939392089844,0.0,0.008144198688572643,-14.359002113342285,1
1JMO,12,25.966344833374023,19.34906578063965,69.83484649658203,0.0,0.0068574605142145235,-14.193796157836914,3
1JMO,13,25.07927894592285,21.292072296142578,59.818687438964844,0.0,0.008243396332913776,-14.821255683898926,7
1JMO,14,19.977632522583008,15.779576301574707,56.324951171875,0.0,0.010407379604529785,-13.357400894165039,7
5O1R,0,9.699349403381348,12.857253074645996,23.78915023803711,0.0,0.04221393525620339,-14.757031440734863,0
5O1R,1,6.035706996917725,9.314495086669922,15.234114646911621,0.0,0.08756207947380851,-15.379634857177734,6
5O1R,2,21.037776947021484,19.37310028076172,55.476097106933594,0.0,0.009632275503536502,-12.614923477172852,18
5O1R,3,16.58285140991211,14.600678443908691,42.641719818115234,0.0,0.016220100057919514,-14.856836318969727,5
5O1R,4,7.029054641723633,8.339470863342285,23.24497413635254,0.0,0.049760820247912625,-15.874399185180664,3
5O1R,5,5.598531723022461,8.510180473327637,13.072522163391113,0.0,0.1090947284149383,-16.970375061035156,8
5O1R,6,8.55189037322998,11.228270530700684,23.749570846557617,0.0,0.04369407021551128,-13.453389167785645,1
5O1R,7,7.281010150909424,9.627323150634766,16.307241439819336,0.0,0.07911546992536918,-17.16054344177246,12
5O1R,8,9.515905380249023,12.835284233093262,23.462711334228516,0.0,0.043163792914224536,-14.648141860961914,9
5O1R,9,7.457668304443359,10.288143157958984,20.517627716064453,0.0,0.055766767501294674,-14.972820281982422,2
5O1R,10,10.798686981201172,13.556320190429688,25.734054565429688,0.0,0.036820863560517746,-13.617419242858887,10
5O1R,11,11.339284896850586,13.747084617614746,26.34427261352539,0.0,0.035351206905766534,-14.19393539428711,4
5O1R,12,15.144705772399902,14.373693466186523,41.14155960083008,0.0,0.017236933267680065,-11.187288284301758,13
5O1R,13,10.40638542175293,13.487868309020996,26.519319534301758,0.0,0.03512652694699837,-14.01990032196045,0
5O1R,14,6.675266265869141,8.752569198608398,20.951541900634766,0.0,0.056620625742305884,-13.406097412109375,3
1PPE,0,10.091043472290039,12.569867134094238,33.991947174072266,0.0,0.024296729442344994,-26.296165466308594,0
1PPE,1,9.718420028686523,11.742040634155273,33.09371566772461,0.0,0.02598145613006672,-20.328855514526367,0
1PPE,2,9.311306953430176,11.274266242980957,31.74809455871582,0.0,0.028093244157924926,-20.972463607788086,0
1PPE,3,5.872740745544434,7.052980422973633,20.072778701782227,0.0,0.0651085876907266,-17.341766357421875,2
1PPE,4,5.689620494842529,8.119155883789062,18.965219497680664,0.0,0.06675934485636532,-20.415626525878906,3
1PPE,5,9.048995018005371,11.161088943481445,31.02601432800293,0.0,0.029185886908167823,-21.797880172729492,0
1PPE,6,12.222223281860352,15.405920028686523,39.79567337036133,0.0,0.017673869964036224,-17.767654418945312,1
1PPE,7,8.920159339904785,11.239322662353516,30.576894760131836,0.0,0.02974454658512682,-18.768930435180664,0
1PPE,8,4.459074020385742,5.598428249359131,14.730596542358398,0.0,0.1055905293743808,-20.657747268676758,0
1PPE,9,12.791020393371582,15.754387855529785,42.04360580444336,0.0,0.016083975182724766,-18.951494216918945,4
1PPE,10,7.824462890625,10.341767311096191,27.300378799438477,0.0,0.03632554492242527,-17.52570915222168,0
1PPE,11,5.960485458374023,8.666241645812988,19.88096046447754,0.0,0.061210583057008466,-16.682331085205078,0
1PPE,12,8.297643661499023,10.24923324584961,28.55832862854004,0.0,0.03411607892870015,-16.799287796020508,0
1PPE,13,10.581165313720703,14.280780792236328,35.605167388916016,0.0,0.02161034208045233,-19.863391876220703,1
1PPE,14,5.7744059562683105,9.050300598144531,18.709054946899414,0.0,0.06594365492383948,-15.2512845993042,0
1SBB,0,22.47406005859375,14.622088432312012,58.52981948852539,0.0,0.010356237501463993,-13.14704418182373,12
1SBB,1,22.82814598083496,12.256863594055176,56.148433685302734,0.0,0.012386594795734533,-14.89212417602539,2
1SBB,2,24.21573257446289,13.087496757507324,54.90066146850586,0.0,0.012125175473581218,-17.409934997558594,1
1SBB,3,18.890249252319336,18.61515235900879,47.68447494506836,0.0,0.012415831939252676,-15.90969467163086,15
1SBB,4,23.910913467407227,14.581449508666992,58.475738525390625,0.0,0.010387888154411627,-13.754051208496094,15
1SBB,5,24.486736297607422,9.763772964477539,56.768184661865234,0.0,0.014995229229300128,-14.07447624206543,7
1SBB,6,24.49962043762207,16.907371520996094,57.64213562011719,0.0,0.009697225283702392,-17.22393035888672,1
1SBB,7,24.950538635253906,10.30277156829834,57.66259002685547,0.0,0.014008124953979448,-16.065256118774414,9
1SBB,8,24.8354549407959,14.919198036193848,56.518924713134766,0.0,0.010708328865123707,-16.394447326660156,7
1SBB,9,23.705867767333984,15.442949295043945,54.2789306640625,0.0,0.011094165612898436,-15.101149559020996,28
1SBB,10,16.490880966186523,12.934523582458496,50.13523864746094,0.0,0.013737140159207606,-15.32944393157959,6
1SBB,11,20.494237899780273,12.045235633850098,53.86430740356445,0.0,0.013189359157109852,-14.833396911621094,5
1SBB,12,18.874013900756836,13.447076797485352,56.00853729248047,0.0,0.011601158587371957,-13.781453132629395,12
1SBB,13,21.958703994750977,8.760499000549316,55.39910888671875,0.0,0.017160760194245325,-14.588166236877441,4
1SBB,14,22.580839157104492,13.181797981262207,57.4955940246582,0.0,0.011390605656534025,-18.811603546142578,2
1FQJ,0,22.517742156982422,17.75308609008789,60.52256774902344,0.0,0.008810399852906485,-17.843883514404297,2
1FQJ,1,11.909215927124023,12.721970558166504,28.164066314697266,0.0,0.032397481376437644,-13.65590763092041,6
1FQJ,2,17.32140350341797,15.721247673034668,36.466163635253906,0.230769,0.0971075856004162,-16.738962173461914,2
1FQJ,3,12.50196647644043,10.361515998840332,32.592376708984375,0.0,0.028070281980680168,-18.474332809448242,0
1FQJ,4,21.881967544555664,19.545848846435547,54.77203369140625,0.0,0.00979070091012661,-10.793732643127441,2
1FQJ,5,13.747979164123535,14.879683494567871,32.04600143432617,0.0,0.0252633288083338,-14.271610260009766,0
1FQJ,6,18.16634750366211,15.647602081298828,40.048362731933594,0.0,0.017403729949706553,-18.146081924438477,0
1FQJ,7,14.379988670349121,12.15600872039795,32.55624008178711,0.0,0.0262714277524931,-19.451839447021484,2
1FQJ,8,17.03664207458496,14.160825729370117,38.7591667175293,0.0,0.018994245750528316,-11.889483451843262,6
1FQJ,9,25.553133010864258,21.37055206298828,59.81095886230469,0.0,0.008233058413690488,-12.635955810546875,10
1FQJ,10,16.51012420654297,14.191006660461426,37.33720016479492,0.0,0.020107442029882686,-14.812727928161621,1
1FQJ,11,9.616223335266113,8.464982032775879,19.861984252929688,0.0,0.06174614051991687,-13.057061195373535,39
1FQJ,12,10.290130615234375,11.668083190917969,26.434680938720703,0.0,0.03665407707762546,-12.59805679321289,2
1FQJ,13,15.217707633972168,13.679033279418945,32.990516662597656,0.0,0.02471091389498085,-13.216866493225098,7
1FQJ,14,14.875472068786621,15.268411636352539,33.97596740722656,0.0,0.022820370238031924,-14.297210693359375,1
1EFN,0,11.105701446533203,9.394725799560547,34.84821701049805,0.0,0.027004182092014457,-22.93832015991211,0
1EFN,1,15.470833778381348,13.34315013885498,45.39540100097656,0.0,0.015450839199671615,-18.783971786499023,0
1EFN,2,16.940488815307617,15.443087577819824,49.55733871459961,0.0,0.012641365163586887,-19.732545852661133,0
1EFN,3,12.603043556213379,11.192968368530273,31.492341995239258,0.0,0.028515189298475806,-21.745311737060547,0
1EFN,4,12.971257209777832,10.37167739868164,34.57643127441406,0.0,0.025825718911310094,-16.525938034057617,0
1EFN,5,11.799941062927246,12.135275840759277,38.88692092895508,0.0,0.020216099057631436,-17.853492736816406,0
1EFN,6,11.499624252319336,10.367314338684082,30.189054489135742,0.0,0.03131904668054245,-21.987058639526367,0
1EFN,7,15.70044994354248,14.523200988769531,49.84648895263672,0.0,0.01293713825596024,-19.783994674682617,0
1EFN,8,14.577323913574219,15.53309154510498,40.94480895996094,0.0,0.01685166134610761,-17.80718421936035,0
1EFN,9,13.981369972229004,11.736923217773438,43.00741958618164,0.0,0.017888017148914154,-20.135705947875977,1
1EFN,10,9.55799674987793,8.729706764221191,30.488271713256836,0.0,0.03359970950603138,-18.539836883544922,0
1EFN,11,16.027734756469727,12.126419067382812,46.92543029785156,0.0,0.015613031645785343,-14.911895751953125,0
1EFN,12,15.43327808380127,14.74845027923584,49.19438934326172,0.0,0.013075657161927932,-18.819726943969727,0
1EFN,13,9.345649719238281,10.583123207092285,15.853523254394531,0.0,0.08099119816186313,-17.692136764526367,0
1EFN,14,2.4832541942596436,2.4328231811523438,6.091205596923828,0.0,0.31204988368212105,-15.001283645629883,0
6B0S,0,7.57252836227417,8.846753120422363,22.43909454345703,0.083333,0.07892125233490865,-18.051013946533203,7
6B0S,1,13.021263122558594,13.97746467590332,41.03671646118164,0.0,0.017508007225849376,-18.402488708496094,6
6B0S,2,13.763347625732422,11.589043617248535,43.216548919677734,0.0,0.017906855645337092,-20.06247901916504,0
6B0S,3,6.166741371154785,9.096769332885742,17.369274139404297,0.0,0.07322738514073972,-17.90654945373535,1
6B0S,4,10.639911651611328,8.970422744750977,33.757591247558594,0.0,0.028940504441603083,-17.60626983642578,16
6B0S,5,5.774669170379639,8.328737258911133,16.794912338256836,0.0,0.07844299663233528,-15.10176944732666,5
6B0S,6,15.489194869995117,15.9998140335083,48.24403762817383,0.0,0.012940050839731883,-17.23458480834961,7
6B0S,7,13.38498592376709,14.652746200561523,42.051937103271484,0.0,0.01654136225663554,-16.96761131286621,10
6B0S,8,13.39939022064209,14.481224060058594,42.307926177978516,0.0,0.016471130905660738,-15.212231636047363,2
6B0S,9,13.748035430908203,10.540692329406738,42.820987701416016,0.0,0.019252598568161566,-20.061290740966797,1
6B0S,10,14.459556579589844,13.954619407653809,45.04188537597656,0.0,0.015270144562386201,-18.78504180908203,4
6B0S,11,7.2412919998168945,9.641098976135254,20.453773498535156,0.0,0.056966950704331054,-18.66438102722168,5
6B0S,12,15.23577880859375,12.972723007202148,47.65998840332031,0.0,0.014673422847490838,-20.144916534423828,2
6B0S,13,9.94080638885498,13.061811447143555,31.3057804107666,0.0,0.027225083043520018,-17.690683364868164,2
6B0S,14,8.714250564575195,9.309860229492188,26.321428298950195,0.0,0.039912916505484106,-19.442882537841797,5
2OUL,0,10.511722564697266,8.932043075561523,31.600677490234375,0.0,0.031632704304433254,-17.283111572265625,2
2OUL,1,13.955596923828125,12.645222663879395,45.64320373535156,0.0,0.015797998254443394,-15.90184497833252,0
2OUL,2,13.456024169921875,12.978865623474121,37.38093948364258,0.0,0.020781499091764254,-12.42054557800293,4
2OUL,3,4.847929954528809,5.0202178955078125,12.152706146240234,0.26087,0.22377691903821342,-19.82505226135254,3
2OUL,4,10.881836891174316,8.624908447265625,40.26739501953125,0.217391,0.09646905299976562,-18.620576858520508,3
2OUL,5,13.445450782775879,12.386800765991211,38.52151870727539,0.0,0.02029364193626394,-15.393985748291016,3
2OUL,6,8.833121299743652,7.056140422821045,32.57667922973633,0.304348,0.13710863081825256,-20.993053436279297,2
2OUL,7,8.939933776855469,7.320047378540039,32.382442474365234,0.173913,0.0928901299745653,-20.791629791259766,2
2OUL,8,7.936703205108643,6.742712020874023,27.97945213317871,0.173913,0.101853958269109,-21.03952407836914,5
2OUL,9,11.62424087524414,9.842089653015137,45.170284271240234,0.130435,0.06244499913722362,-16.22646713256836,4
2OUL,10,16.73417854309082,15.541509628295898,50.37736129760742,0.0,0.01230331328092272,-16.507387161254883,1
2OUL,11,12.203434944152832,11.441727638244629,31.551164627075195,0.0,0.02818791414563634,-22.35556411743164,0
2OUL,12,8.129799842834473,7.5434770584106445,30.08147621154785,0.0,0.037325387565442576,-17.819713592529297,8
2OUL,13,11.68946361541748,11.550934791564941,26.768985748291016,0.0,0.036058455177212234,-19.18050193786621,0
2OUL,14,5.922335624694824,5.025731086730957,18.146081924438477,0.043478,0.10173635995384249,-19.878150939941406,0
1YVB,0,13.987030982971191,10.773354530334473,43.8017578125,0.0,0.018436048300737962,-15.346318244934082,0
1YVB,1,8.18144416809082,5.447740077972412,23.10106086730957,0.230769,0.1401608894573477,-19.206188201904297,6
1YVB,2,5.543521404266357,3.7339651584625244,18.352462768554688,0.076923,0.1308331544859332,-19.942195892333984,1
1YVB,3,6.515555381774902,5.932371616363525,26.3293514251709,0.076923,0.07713297432709243,-20.60413932800293,3
1YVB,4,6.506622791290283,6.550573825836182,25.572189331054688,0.0,0.04977171018860391,-18.500896453857422,5
1YVB,5,15.698472023010254,11.957263946533203,49.080753326416016,0.0,0.014870799677925128,-12.916787147521973,5
1YVB,6,11.266481399536133,8.355607986450195,41.54317092895508,0.076923,0.04944197896025606,-20.650625228881836,3
1YVB,7,9.465182304382324,9.579161643981934,17.05314064025879,0.0,0.07431222461317548,-18.467266082763672,1
1YVB,8,11.814835548400879,10.938841819763184,31.699630737304688,0.0,0.02851124473628644,-22.57978057861328,0
1YVB,9,10.982579231262207,10.067276000976562,29.212268829345703,0.0,0.033258350824788334,-25.12015151977539,0
1YVB,10,10.334044456481934,8.068982124328613,41.439456939697266,0.0,0.02459275319094843,-19.068824768066406,5
1YVB,11,6.907546520233154,6.745630741119385,19.566720962524414,0.307692,0.17118765244536205,-16.318214416503906,14
1YVB,12,70.58702850341797,83.0645523071289,181.4176025390625,0.0,0.0008388034184248464,0.0,0
1YVB,13,6.746875286102295,5.438663959503174,27.009963989257812,0.115385,0.09206206316462977,-19.218416213989258,3
1YVB,14,10.992410659790039,8.069482803344727,39.5811767578125,0.0,0.02582776156487898,-22.46331214904785,0
2B42,0,23.333965301513672,21.168500900268555,62.37861251831055,0.0,0.007741873986199878,-15.59244155883789,2
2B42,1,20.562108993530273,19.279970169067383,65.97417449951172,0.0,0.007448279125811213,-15.828171730041504,1
2B42,2,13.70563793182373,13.158361434936523,41.115665435791016,0.0,0.017938504754949344,-20.02992820739746,1
2B42,3,22.772600173950195,20.316213607788086,61.22257995605469,0.0,0.008111023132801187,-16.557390213012695,4
2B42,4,7.336001396179199,9.272586822509766,22.0949764251709,0.0,0.051472769716690875,-13.14980697631836,1
2B42,5,19.83279037475586,18.401485443115234,63.03848648071289,0.0,0.008152519416951021,-12.72427749633789,7
2B42,6,13.90477180480957,13.788667678833008,25.33357048034668,0.0,0.037626866680409175,-15.715067863464355,0
2B42,7,20.088661193847656,18.144668579101562,63.89134979248047,0.0,0.008059716731183207,-16.14226722717285,0
2B42,8,20.974246978759766,17.578218460083008,62.84361267089844,0.0,0.008398227477940397,-16.082172393798828,3
2B42,9,19.25636863708496,16.541738510131836,50.06500244140625,0.0,0.012057715952595817,-12.022721290588379,11
2B42,10,22.45318031311035,20.353199005126953,66.13809967041016,0.0,0.0072169557178713714,-16.25237274169922,1
2B42,11,20.079261779785156,18.971261978149414,63.835731506347656,0.0,0.007877974896238375,-13.507200241088867,8
2B42,12,20.123754501342773,18.267391204833984,62.99306869506836,0.0,0.00819315647182337,-12.682259559631348,8
2B42,13,13.606937408447266,13.363626480102539,24.67391586303711,0.0,0.03950934571512928,-14.38466739654541,2
2B42,14,23.56474494934082,20.682884216308594,62.34090805053711,0.0,0.007827798490338333,-17.088525772094727,2
1MQ8,0,13.300944328308105,11.456493377685547,60.37534713745117,0.0,0.012096410963014873,-16.96056365966797,0
1MQ8,1,14.606263160705566,12.865986824035645,22.520353317260742,0.0,0.04603486061257429,-18.057937622070312,4
1MQ8,2,8.670435905456543,6.974663734436035,25.024606704711914,0.0,0.04921553667049997,-15.50606632232666,5
1MQ8,3,10.895768165588379,9.371962547302246,23.191072463989258,0.0,0.04780155842163126,-19.551074981689453,1
1MQ8,4,13.531908988952637,11.505075454711914,59.661407470703125,0.0,0.01220273181676453,-17.53667449951172,0
1MQ8,5,17.499526977539062,13.716696739196777,59.6217041015625,0.0,0.010579140875966184,-16.006784439086914,0
1MQ8,6,26.177845001220703,31.49121856689453,64.97752380371094,0.0,0.006362739494548961,-19.124414443969727,0
1MQ8,7,13.339409828186035,9.781023025512695,23.033851623535156,0.0,0.04761133066848442,-21.038175582885742,0
1MQ8,8,14.022744178771973,12.008368492126465,60.11786651611328,0.0,0.011654178144493016,-18.9003963470459,2
1MQ8,9,21.340641021728516,21.275962829589844,56.12957000732422,0.0,0.00912150139617361,-15.751280784606934,3
1MQ8,10,13.723281860351562,8.803552627563477,21.785234451293945,0.0,0.05344448452841255,-17.49016761779785,0
1MQ8,11,10.859662055969238,7.497619152069092,38.78593826293945,0.0,0.028103839902418177,-15.534113883972168,5
1MQ8,12,15.550031661987305,14.565824508666992,25.98307991027832,0.0,0.035722009543143744,-14.493755340576172,1
1MQ8,13,11.69128131866455,9.026400566101074,53.258094787597656,0.0,0.017237631377035146,-13.255317687988281,2
1MQ8,14,16.1391544342041,13.341959953308105,59.585994720458984,0.0,0.010808526734244017,-17.20566177368164,0
2B4J,0,6.249220371246338,5.677170753479004,18.677932739257812,0.0,0.07894099342271137,-17.99112892150879,1
2B4J,1,10.519190788269043,11.183059692382812,32.797489166259766,0.0,0.02687097234038303,-16.607532501220703,2
2B4J,2,18.881128311157227,16.062728881835938,58.6734733581543,0.0,0.009733646397093456,-17.243267059326172,2
2B4J,3,7.3979644775390625,8.28211784362793,15.597813606262207,0.0,0.08691047157404624,-20.855628967285156,1
2B4J,4,17.387737274169922,13.049159049987793,56.4648551940918,0.0,0.011733381176763267,-17.901004791259766,3
2B4J,5,7.535944938659668,7.902712821960449,23.127777099609375,0.0,0.051258035928779096,-18.13504409790039,3
2B4J,6,15.346943855285645,11.071194648742676,48.56782531738281,0.0,0.015915006432550578,-15.29591178894043,3
2B4J,7,17.437175750732422,12.54701042175293,55.83878707885742,0.0,0.012246081500012732,-17.630565643310547,4
2B4J,8,22.731483459472656,17.16838836669922,69.70519256591797,0.0,0.007409225790597658,-22.984861373901367,0
2B4J,9,23.834623336791992,17.062549591064453,68.99271392822266,0.0,0.007540287555787717,-21.37242317199707,1
2B4J,10,17.443790435791016,13.991700172424316,55.8950309753418,0.0,0.011321812417658445,-17.383068084716797,7
2B4J,11,17.156269073486328,12.684579849243164,55.404537200927734,0.0,0.01226221914210219,-17.631244659423828,4
2B4J,12,23.719070434570312,17.350862503051758,70.05317687988281,0.0,0.00730908379304832,-22.383142471313477,2
2B4J,13,7.057966232299805,8.063333511352539,17.318727493286133,0.0,0.07585692608274923,-19.974437713623047,7
2B4J,14,17.593103408813477,13.537248611450195,56.949092864990234,0.0,0.01130694494700756,-16.395212173461914,1
3D5S,0,17.628969192504883,20.513818740844727,50.90106964111328,0.0,0.010815881402818627,-15.289697647094727,0
3D5S,1,14.929977416992188,16.179521560668945,40.41158676147461,0.0,0.01696287292666013,-15.318398475646973,29
3D5S,2,16.61918067932129,19.02327537536621,47.50433349609375,0.0,0.012400700297168547,-18.38975715637207,0
3D5S,3,17.766382217407227,19.7099552154541,49.79739761352539,0.0,0.011356401488592715,-19.251951217651367,1
3D5S,4,16.929574966430664,19.410322189331055,48.93783187866211,0.0,0.011740392142312648,-18.331403732299805,0
3D5S,5,15.37808609008789,14.27999210357666,46.05364227294922,0.0,0.014618777805538377,-19.79184913635254,0
3D5S,6,17.446575164794922,21.14702796936035,49.748443603515625,0.0,0.011123701554769065,-15.808212280273438,2
3D5S,7,17.12437629699707,19.06858253479004,48.65728759765625,0.0,0.01192106173796751,-19.66587257385254,0
3D5S,8,16.908533096313477,20.29967498779297,49.00236511230469,0.0,0.011546777648049402,-15.06167221069336,4
3D5S,9,16.468103408813477,20.55475616455078,48.559288024902344,0.0,0.01167555194009228,-17.822818756103516,1
3D5S,10,17.605388641357422,18.8239803314209,51.70411682128906,0.0,0.010874962583118883,-17.945079803466797,0
3D5S,11,15.584745407104492,20.33157730102539,46.195560455322266,0.0,0.012720330789271464,-20.575876235961914,0
3D5S,12,17.664710998535156,20.360837936401367,49.99705123901367,0.0,0.011163188222552052,-21.726991653442383,0
3D5S,13,17.44724464416504,21.22933006286621,49.525856018066406,0.0,0.011193594319919403,-16.516515731811523,3
3D5S,14,18.03791046142578,21.45751953125,51.06318283081055,0.0,0.010608336771370503,-16.25813865661621,2
1JIW,0,12.689825057983398,13.55905532836914,32.93132781982422,0.0,0.02485045836035163,-16.616199493408203,0
1JIW,1,18.064964294433594,22.761760711669922,54.891929626464844,0.0,0.009246988688050519,-3.4697210788726807,0
1JIW,2,9.59935474395752,11.234604835510254,28.625192642211914,0.0,0.032847905431472424,-20.006315231323242,0
1JIW,3,16.743392944335938,16.89861297607422,49.118995666503906,0.0,0.012297629441234185,-15.306845664978027,0
1JIW,4,9.708252906799316,13.36014175415039,23.728620529174805,0.0,0.042058282226961514,-20.792640686035156,0
1JIW,5,7.290985584259033,7.505700588226318,23.60401725769043,0.0,0.051065771005524084,-21.901281356811523,0
1JIW,6,15.909043312072754,15.610710144042969,46.550445556640625,0.0,0.013804829506835072,-15.322357177734375,0
1JIW,7,17.621044158935547,16.970436096191406,53.682682037353516,0.0,0.010736583024514072,-17.94670867919922,0
1JIW,8,8.263273239135742,8.162497520446777,25.952743530273438,0.0,0.04318124324168615,-21.842100143432617,0
1JIW,9,9.731424331665039,11.248455047607422,29.298748016357422,0.0,0.03170149589493341,-19.925092697143555,0
1JIW,10,15.08926773071289,17.509449005126953,46.34994125366211,0.0,0.013274092283520998,-14.601301193237305,0
1JIW,11,12.39721393585205,15.301403999328613,33.9128532409668,0.0,0.022875599468423723,-15.744307518005371,3
1JIW,12,8.219498634338379,8.30510425567627,25.387718200683594,0.0,0.044129091993481855,-21.19207000732422,0
1JIW,13,10.051323890686035,11.709606170654297,30.102828979492188,0.0,0.029995811924593187,-19.281496047973633,0
1JIW,14,10.210368156433105,12.815996170043945,29.709861755371094,0.0,0.02972461839481551,-20.19352149963379,0
1OFU,0,20.47505760192871,12.522053718566895,61.296443939208984,0.0,0.011004334995133105,-13.237801551818848,21
1OFU,1,21.249605178833008,18.35128402709961,47.82180404663086,0.0,0.012420632421831397,-16.055540084838867,10
1OFU,2,28.78916358947754,25.24761962890625,90.72623443603516,0.0,0.004072822199144188,-18.79295539855957,0
1OFU,3,26.778959274291992,20.593610763549805,91.74413299560547,0.0,0.004596057184198813,-18.509029388427734,0
1OFU,4,19.551565170288086,19.312397003173828,39.73136901855469,0.0,0.016587440591962505,-15.44032096862793,2
1OFU,5,30.477327346801758,30.026884078979492,87.78314971923828,0.0,0.003926058870521371,-15.293608665466309,2
1OFU,6,21.86203384399414,18.246967315673828,49.03635787963867,0.0,0.01196096957971901,-15.709687232971191,1
1OFU,7,18.620033264160156,13.600543975830078,67.15470886230469,0.0,0.009261948487040714,-14.080940246582031,11
1OFU,8,21.774457931518555,21.87770652770996,56.352725982666016,0.0,0.008974721505472958,-15.558982849121094,5
1OFU,9,25.88067626953125,21.41347312927246,94.24118041992188,0.0,0.004317428938930848,-16.09996223449707,11
1OFU,10,29.00629234313965,31.5439453125,74.56916809082031,0.0,0.0050275972333554955,-17.783903121948242,3
1OFU,11,32.985591888427734,33.25082778930664,88.1513900756836,0.0,0.0037476872423998684,-14.735291481018066,2
1OFU,12,20.350265502929688,16.322668075561523,44.23948669433594,0.0,0.014658752752060458,-13.499338150024414,9
1OFU,13,21.343669891357422,17.480680465698242,47.797279357910156,0.0,0.012654984063378923,-12.4365234375,7
1OFU,14,22.23689079284668,16.26846694946289,54.739891052246094,0.0,0.01065794693256815,-15.399442672729492,6
2I9B,0,26.931636810302734,24.599679946899414,59.70391845703125,0.0,0.007856890503055417,-20.012834548950195,5
2I9B,1,16.415828704833984,18.634357452392578,33.96080780029297,0.0,0.02179644491025595,-17.768705368041992,3
2I9B,2,15.053853034973145,16.420867919921875,29.50002670288086,0.0,0.02831098435107064,-16.934654235839844,4
