id,index,c_rmsd,i_rmsd,l_rmsd,fnat,DockQ,baseline_energy,baseline_num_clashes
1E6J,8,30.260345458984375,24.15045928955078,55.52956771850586,0.0,0.008912460536645192,-11.43908405303955,44
1E6J,9,29.77178955078125,22.37653350830078,56.067935943603516,0.0,0.008980091148886907,-10.710904121398926,51
1E6J,10,30.672462463378906,20.961183547973633,58.48383712768555,0.0,0.008593801305317434,-13.263554573059082,28
1E6J,11,36.30494689941406,11.723135948181152,80.71128845214844,0.0,0.009025776713335121,-25.219703674316406,7
1E6J,12,31.766468048095703,19.85272789001465,61.04500198364258,0.0,0.008231937544353916,-13.752384185791016,29
1E6J,13,29.35799217224121,27.68806266784668,53.35258102416992,0.0,0.009226701346037713,-12.272740364074707,28
1E6J,14,24.567821502685547,11.222965240478516,58.72318649291992,0.0,0.012690576526161628,-15.924638748168945,9
2IDO,0,13.87191390991211,13.214916229248047,32.05434799194336,0.555555,0.2113243569568177,-25.422433853149414,17
2IDO,1,13.402771949768066,13.361539840698242,37.20409393310547,0.0,0.02068494112659602,-35.02125930786133,3
2IDO,2,17.237457275390625,14.747762680053711,36.7079963684082,0.0,0.02037637877272385,-27.219526290893555,25
2IDO,3,15.608656883239746,13.783342361450195,35.34261703491211,0.0,0.02212786651452928,-31.572772979736328,9
2IDO,4,12.998577117919922,12.946903228759766,35.50809097290039,0.0,0.022481087858502353,-36.91239547729492,2
2IDO,5,12.55791187286377,12.344388008117676,33.118003845214844,0.0,0.025450899290350142,-34.09141540527344,6
2IDO,6,12.107583045959473,12.00085735321045,31.942228317260742,0.0,0.027170595847101645,-34.4797248840332,6
2IDO,7,11.78660774230957,11.610796928405762,31.87485122680664,0.0,0.02760223856383845,-34.28901290893555,5
2IDO,8,10.802729606628418,9.674373626708984,24.85298728942871,0.222222,0.11680663582250278,-26.527698516845703,15
2IDO,9,15.64269733428955,13.649687767028809,35.88949966430664,0.0,0.021681777349049667,-31.522462844848633,10
2IDO,10,14.352434158325195,12.635725975036621,32.508941650390625,0.111111,0.06299918423955804,-23.60279083251953,24
2IDO,11,18.848432540893555,15.236471176147461,40.97008514404297,0.0,0.01695529112957842,-34.34159851074219,3
2IDO,12,18.070043563842773,15.592808723449707,38.416786193847656,0.0,0.01861312235178755,-31.883039474487305,7
2IDO,13,13.756087303161621,13.418011665344238,36.574378967285156,0.0,0.021195418080710803,-33.771461486816406,8
2IDO,14,15.850247383117676,13.454888343811035,34.83245849609375,0.0,0.022825882611107965,-31.524696350097656,10
4GAM,0,13.007113456726074,26.268007278442383,56.06613540649414,0.0,0.008572797651911395,-12.10285472869873,48
4GAM,1,12.921972274780273,27.012537002563477,55.06757354736328,0.0,0.008781779481964081,-28.20135498046875,0
4GAM,2,18.323959350585938,36.27373123168945,79.42117309570312,0.0,0.004343862777576871,-15.323768615722656,8
4GAM,3,13.648247718811035,28.066234588623047,58.18041229248047,0.0,0.00791552832147512,-21.390460968017578,2
4GAM,4,1.3865110874176025,3.21768856048584,5.787278652191162,0.162791,0.34152518009695926,-18.58877182006836,10
4GAM,5,13.438406944274902,26.73284149169922,57.326255798339844,0.0,0.0082169326791898,-14.190591812133789,19
4GAM,6,7.206486225128174,19.578859329223633,29.849000930786133,0.0,0.02694823984519243,-14.094144821166992,23
4GAM,7,18.06882667541504,37.30061340332031,77.809326171875,0.0,0.004469163643280624,-14.155702590942383,18
4GAM,8,12.808262825012207,26.42421531677246,54.48347473144531,0.0,0.008991008306905045,-16.58685874938965,16
4GAM,9,12.424656867980957,25.794063568115234,53.05254364013672,0.0,0.009465960693241364,-24.6490535736084,4
4GAM,10,19.719419479370117,41.82929611206055,84.92019653320312,0.0,0.003734571186346036,-22.87405014038086,1
4GAM,11,8.481432914733887,18.473541259765625,36.4964714050293,0.0,0.01933367802339402,-13.483819961547852,8
4GAM,12,7.071486473083496,18.93080711364746,29.290241241455078,0.0,0.027971093800353633,-14.548318862915039,18
4GAM,13,2.7931337356567383,6.653446197509766,11.646092414855957,0.0,0.13197394689629577,-15.301654815673828,10
4GAM,14,14.198572158813477,29.18541145324707,60.60811233520508,0.0,0.007307958831836456,-18.354225158691406,6
2A5T,0,15.53270435333252,12.52562427520752,29.331043243408203,0.0,0.030537760605555023,-24.423295974731445,32
2A5T,1,15.810182571411133,12.034564018249512,29.253555297851562,0.0,0.031050534964973203,-24.89027976989746,36
2A5T,2,18.109460830688477,12.345897674560547,30.644189834594727,0.0,0.028662843152558945,-25.01319694519043,18
2A5T,3,16.360681533813477,12.309839248657227,29.61351203918457,0.0,0.030249002656171347,-27.425264358520508,18
2A5T,4,13.13726806640625,9.090086936950684,24.294105529785156,0.0,0.04519078649343092,-22.321640014648438,38
2A5T,5,14.344523429870605,11.278115272521973,28.178546905517578,0.0,0.03359477574944914,-24.985065460205078,33
2A5T,6,16.033353805541992,12.811426162719727,30.55084228515625,0.0,0.028456805102851732,-25.97526741027832,33
2A5T,7,13.916321754455566,11.197360038757324,26.874937057495117,0.0,0.03618841971489187,-25.692724227905273,25
2A5T,8,19.766876220703125,13.204322814941406,32.76129913330078,0.0,0.025270116428863742,-26.432636260986328,23
2A5T,9,11.452268600463867,9.497027397155762,21.774362564086914,0.0,0.0521916287962024,-23.94856071472168,28
2A5T,10,12.313491821289062,9.83680248260498,23.695493698120117,0.0,0.04557751595504341,-24.71942901611328,26
2A5T,11,16.717424392700195,12.151349067687988,29.834503173828125,0.0,0.03002876723691821,-23.574323654174805,28
2A5T,12,17.97367286682129,12.26535415649414,30.782686233520508,0.0,0.02852713918156483,-26.612606048583984,17
2A5T,13,17.458324432373047,11.833346366882324,30.118345260620117,0.0,0.029862137681985885,-26.909543991088867,20
2A5T,14,19.651517868041992,12.763053894042969,32.18730926513672,0.0,0.026271957212631983,-25.45073890686035,22
4H03,0,34.78976821899414,40.379493713378906,98.39430236816406,0.0,0.0029284980487796763,-24.59775733947754,6
4H03,1,25.361351013183594,20.59247589111328,39.0194091796875,0.0,0.01686082438798266,-37.052642822265625,3
4H03,2,21.084184646606445,17.93731117248535,32.47564697265625,0.0,0.023685814286662558,-33.7830696105957,25
4H03,3,34.79263687133789,38.60508728027344,99.79243469238281,0.0,0.0029034211902694853,-22.81047821044922,3
4H03,4,19.61697769165039,16.157958984375,31.710533142089844,0.0,0.02519287729959825,-32.7537727355957,21
4H03,5,18.655927658081055,15.873543739318848,30.55954360961914,0.0,0.026886673905669855,-42.57830047607422,2
4H03,6,22.05438232421875,18.818864822387695,33.73659896850586,0.0,0.022001249465616494,-44.40177917480469,1
4H03,7,16.992294311523438,14.163678169250488,29.10848617553711,0.0,0.029887368777783654,-34.92766189575195,10
4H03,8,18.208723068237305,15.404560089111328,29.78936004638672,0.0,0.028226663168563343,-33.05635452270508,13
4H03,9,19.721988677978516,17.412450790405273,30.257305145263672,0.0,0.02683734794704809,-33.26228713989258,6
4H03,10,33.88744354248047,37.014976501464844,93.51288604736328,0.0,0.003277998091241328,-31.88810157775879,4
4H03,11,31.827787399291992,34.10076904296875,98.98632049560547,0.0,0.0030836348287564008,-33.21644592285156,1
4H03,12,21.557239532470703,17.54157257080078,33.64419174194336,0.0,0.022419443627097344,-35.487220764160156,4
4H03,13,34.60023498535156,39.86468505859375,95.17413330078125,0.0,0.003108988763827676,-27.665210723876953,12
4H03,14,34.56233596801758,36.58836364746094,95.25398254394531,0.0,0.0031926343670005113,-25.653825759887695,3
3BP8,0,13.582347869873047,19.313106536865234,52.257877349853516,0.0,0.010590257113486212,-37.02155685424805,0
3BP8,1,11.83938217163086,18.28693389892578,45.99864196777344,0.0,0.013234132786955061,-24.947534561157227,2
3BP8,2,22.000534057617188,28.840072631835938,78.3622817993164,0.0,0.004775625851303674,-21.617820739746094,12
3BP8,3,20.747215270996094,26.918495178222656,75.48536682128906,0.0,0.005205519841561223,-26.559913635253906,3
3BP8,4,12.622145652770996,17.535890579223633,49.200538635253906,0.0,0.012081852481829233,-37.955322265625,0
3BP8,5,13.308107376098633,18.19308090209961,48.973575592041016,0.0,0.011998370742475312,-13.626004219055176,25
3BP8,6,13.947330474853516,18.604129791259766,53.5231819152832,0.0,0.010352953042675993,-34.10523223876953,0
3BP8,7,12.99203109741211,21.442367553710938,49.51713943481445,0.0,0.01116427598810824,-27.912912368774414,1
3BP8,8,13.821438789367676,19.25833511352539,51.044212341308594,0.0,0.011003834840857332,-18.435428619384766,15
3BP8,9,13.894519805908203,15.284385681152344,50.41130828857422,0.0,0.01239461671376583,-21.57950210571289,10
3BP8,10,10.746460914611816,12.694960594177246,40.29689407348633,0.0,0.018788953393706835,-25.61277198791504,5
3BP8,11,10.61207103729248,15.05793571472168,41.607627868652344,0.0,0.016629305435394946,-27.94326400756836,1
3BP8,12,21.712928771972656,27.504316329956055,78.04579162597656,0.0,0.004895962374731532,-23.61602783203125,13
3BP8,13,11.753941535949707,12.895977020263672,43.73890686035156,0.0,0.016580125684356694,-27.54397201538086,2
3BP8,14,18.122827529907227,23.464338302612305,66.69664764404297,0.0,0.0066840221378052745,-28.859336853027344,2
1XQS,0,12.535472869873047,13.247998237609863,34.358184814453125,0.0,0.02344379012403067,-34.39814758300781,4
1XQS,1,16.392131805419922,15.815258979797363,31.113019943237305,0.0,0.026122839315859774,-28.417268753051758,5
1XQS,2,24.08375358581543,15.07093334197998,46.15235900878906,0.0,0.014205225821890204,-35.9177131652832,0
1XQS,3,12.622976303100586,13.249722480773926,30.33583641052246,0.0,0.0284831067882261,-34.59671401977539,0
1XQS,4,22.79774284362793,11.740556716918945,43.462032318115234,0.0,0.017633583109306235,-36.714271545410156,0
1XQS,5,21.789615631103516,15.432348251342773,43.91389465332031,0.0,0.015157277685551312,-28.054611206054688,16
1XQS,6,12.934423446655273,13.303413391113281,28.966291427612305,0.0,0.030612111288952807,-34.093143463134766,0
1XQS,7,21.791728973388672,11.91468334197998,41.42818069458008,0.0,0.01866608827512585,-46.988346099853516,0
1XQS,8,22.207523345947266,13.243288040161133,44.61259841918945,0.0,0.015898724100528703,-34.69133377075195,1
1XQS,9,14.271576881408691,12.331291198730469,28.37980842590332,0.0,0.0323006031515078,-37.67007064819336,1
1XQS,10,23.11469078063965,12.445542335510254,41.88788986206055,0.0,0.017955785015117253,-28.323444366455078,4
1XQS,11,21.40671157836914,12.32481861114502,42.52909469604492,0.0,0.0176690054539758,-42.29926681518555,0
1XQS,12,13.570903778076172,12.343700408935547,23.63899040222168,0.0,0.043014491270925916,-21.103975296020508,14
1XQS,13,12.1383695602417,11.287586212158203,34.70701599121094,0.0,0.024646238383501773,-32.97834014892578,2
1XQS,14,13.42412281036377,11.821730613708496,35.22322463989258,0.0,0.023624825737565937,-33.567222595214844,6
2J7P,0,16.684768676757812,12.913646697998047,29.06682014465332,0.0,0.03069700097155956,-44.08531951904297,0
2J7P,1,16.788610458374023,12.94205093383789,28.853742599487305,0.0,0.03103598825538662,-32.83977508544922,1
2J7P,2,21.929208755493164,16.663997650146484,34.94568634033203,0.0,0.02129859697127841,-36.50957489013672,1
2J7P,3,19.599599838256836,14.506661415100098,45.1087646484375,0.0,0.014956084105114153,-26.385639190673828,7
2J7P,4,17.176855087280273,16.158672332763672,50.2678108215332,0.0,0.012113909895624322,-36.7950439453125,0
2J7P,5,15.227094650268555,11.773483276367188,33.754207611083984,0.0,0.02520160422142971,-26.514463424682617,5
2J7P,6,21.329065322875977,16.059741973876953,35.50627899169922,0.0,0.02095053320773989,-40.61619186401367,0
2J7P,7,9.84375286102295,7.457427978515625,18.250198364257812,0.066667,0.09460204317646202,-41.59256362915039,4
2J7P,8,9.867737770080566,9.32927131652832,19.998952865600586,0.0,0.059401562213655605,-27.006206512451172,2
2J7P,9,24.632131576538086,19.177017211914062,36.68626022338867,0.0,0.019009421151250695,-49.847007751464844,0
2J7P,10,17.37273406982422,13.575563430786133,40.42805862426758,0.0,0.01813169279653527,-26.294946670532227,18
2J7P,11,6.096350193023682,4.775012969970703,11.92265796661377,0.066667,0.16449065710416105,-35.756507873535156,5
2J7P,12,3.906630754470825,3.004815101623535,7.733302593231201,0.066667,0.27109302808636543,-50.77597427368164,0
2J7P,13,9.776694297790527,7.406946182250977,18.47545051574707,0.066667,0.09358387907495187,-39.71236038208008,3
2J7P,14,17.25650405883789,12.870315551757812,31.125625610351562,0.0,0.027600670645578623,-28.71402931213379,8
3HI6,0,11.010770797729492,10.792728424072266,21.280698776245117,0.0,0.052179389879391115,-41.35067367553711,0
3HI6,1,22.530681610107422,20.672649383544922,59.402137756347656,0.0,0.008433985488549038,-34.509090423583984,4
3HI6,2,33.91658401489258,28.45189094543457,101.20499420166016,0.0,0.0032587735277106087,-40.34980010986328,1
3HI6,3,3.733201503753662,5.106037139892578,8.904753684997559,0.0,0.18540061286520593,-38.36894607543945,0
3HI6,4,56.428001403808594,76.28877258300781,132.7542724609375,0.0,0.0014897686393888206,0.0,0
3HI6,5,4.321872711181641,3.903341770172119,8.875999450683594,0.666667,0.4245706392872068,-39.131160736083984,0
3HI6,6,14.73858642578125,12.606176376342773,34.536865234375,0.0,0.023691126180964476,-27.59412384033203,3
3HI6,7,34.36488342285156,28.64956283569336,98.927978515625,0.0,0.003354025319986922,-36.244754791259766,3
3HI6,8,18.5312442779541,11.300568580627441,52.33431625366211,0.0,0.014338458078788377,-38.24190139770508,1
3HI6,9,34.590023040771484,51.97651672363281,104.890869140625,0.0,0.0024520826024782244,0.0,0
3HI6,10,16.702171325683594,11.402074813842773,44.448204040527344,0.0,0.01743081948167698,-29.62579917907715,6
3HI6,11,18.963436126708984,12.4161958694458,55.20256423950195,0.0,0.01251510438231399,-40.937747955322266,0
3HI6,12,7.04224967956543,6.359195709228516,17.329341888427734,0.0,0.08221228642195245,-42.49481201171875,0
3HI6,13,22.085174560546875,12.56887149810791,59.09769058227539,0.0,0.011436769548774576,-34.33866500854492,2
3HI6,14,20.125926971435547,17.073158264160156,53.74443817138672,0.0,0.01068755204619963,-44.27285385131836,0
2MTA,0,8.287919998168945,10.850334167480469,20.14961814880371,0.5,0.22327417774279165,-36.952823638916016,0
2MTA,1,6.964980602264404,8.737112045288086,17.202247619628906,0.0,0.07495764570796641,-38.578369140625,0
2MTA,2,20.57085609436035,18.764175415039062,60.76457595825195,0.0,0.008513928659625183,-47.05902862548828,0
2MTA,3,8.08014965057373,10.343830108642578,19.920623779296875,0.5,0.22487347691696727,-33.795284271240234,1
2MTA,4,7.223099708557129,9.005916595458984,18.01394271850586,0.0,0.06969870211813636,-38.4210090637207,1
2MTA,5,21.974639892578125,19.835519790649414,64.61922454833984,0.0,0.007564861421837151,-60.654380798339844,0
2MTA,6,8.236191749572754,10.783507347106934,20.043453216552734,1.0,0.3904704204343769,-30.90886116027832,3
2MTA,7,19.73594856262207,18.47568702697754,58.72611999511719,0.0,0.009022663215996972,-40.87305450439453,2
2MTA,8,18.956865310668945,16.82148551940918,55.53766632080078,0.0,0.010258937301163184,-41.99363327026367,0
2MTA,9,8.3546142578125,10.927298545837402,20.458145141601562,1.0,0.3885692405974431,-31.01388931274414,5
2MTA,10,2.500605821609497,2.6556644439697266,6.723548889160156,0.0,0.28566415242809234,-33.694725036621094,0
2MTA,11,2.271818161010742,2.737959146499634,5.717154026031494,0.0,0.30645662542861185,-34.48064422607422,0
2MTA,12,6.120369911193848,7.947296142578125,14.8999605178833,0.0,0.0933102697409191,-30.898365020751953,0
2MTA,13,18.421289443969727,16.9435977935791,56.5679817199707,0.0,0.009952158742381582,-46.12300491333008,0
2MTA,14,8.275530815124512,10.844132423400879,20.18881607055664,1.0,0.3897819254640085,-32.41271209716797,2
6EY6,0,26.796724319458008,20.633010864257812,44.45805740356445,0.0,0.013507481613774042,-19.173587799072266,24
6EY6,1,15.414287567138672,13.468586921691895,38.39420700073242,0.0,0.019657949147821176,-33.26052474975586,0
6EY6,2,23.41089630126953,19.249174118041992,37.709861755371094,0.0,0.018128882193238365,-27.49609375,3
6EY6,3,20.955821990966797,20.21921157836914,47.19707107543945,0.0,0.012296385776745909,-18.77119255065918,12
6EY6,4,27.37359619140625,21.100048065185547,46.665496826171875,0.0,0.012380210859480286,-19.63625144958496,18
6EY6,5,25.59269142150879,20.48418426513672,40.43590545654297,0.0,0.01588386610386931,-18.154376983642578,18
6EY6,6,27.107404708862305,21.13139533996582,46.6678581237793,0.0,0.012374218193348009,-23.268762588500977,8
6EY6,7,21.204540252685547,16.957963943481445,39.34856414794922,0.0,0.017448912983938598,-21.184354782104492,26
6EY6,8,27.004480361938477,23.801259994506836,46.96255111694336,0.0,0.011892068281423281,-20.97323226928711,8
6EY6,9,20.949581146240234,21.915727615356445,49.57219314575195,0.0,0.011074658285224526,-17.993759155273438,8
6EY6,10,25.715843200683594,18.989351272583008,37.57669448852539,0.0,0.018292836358289436,-24.131511688232422,15
6EY6,11,27.363901138305664,19.341567993164062,47.86463165283203,0.0,0.012183515013040944,-22.096206665039062,5
6EY6,12,18.958545684814453,18.756532669067383,49.31383514404297,0.0,0.011735843765696944,-18.757614135742188,6
6EY6,13,24.99802589416504,18.21814727783203,44.297340393066406,0.0,0.014081939894440518,-28.96304702758789,2
6EY6,14,24.442495346069336,18.322540283203125,41.65016174316406,0.0,0.015547064295009634,-22.871686935424805,12
1GL1,0,6.678805828094482,8.468708038330078,22.679256439208984,0.0,0.051195275240669386,-50.687347412109375,0
1GL1,1,8.932785987854004,11.11733627319336,30.191041946411133,0.0,0.030440881088256957,-48.563941955566406,0
1GL1,2,6.465738296508789,7.8856964111328125,22.43671226501465,0.0,0.05347610394914293,-61.208194732666016,0
1GL1,3,3.116809606552124,4.750702381134033,9.197154998779297,0.074074,0.2084657127435585,-49.78519821166992,0
1GL1,4,6.815450668334961,9.897368431091309,20.939424514770508,0.0,0.05464105884538383,-56.14820098876953,0
1GL1,5,5.243832588195801,7.816904544830322,15.484695434570312,0.037037,0.10136769978800096,-55.16177749633789,1
1GL1,6,5.879828929901123,8.687003135681152,18.283409118652344,0.0,0.06889154395982645,-55.086246490478516,0
1GL1,7,3.3863790035247803,5.323633670806885,10.318015098571777,0.0,0.15927796308156514,-44.076080322265625,3
1GL1,8,10.287997245788574,13.668896675109863,33.13387680053711,0.0,0.024548611445636734,-42.08900451660156,3
1GL1,9,9.467451095581055,11.175555229187012,31.684032440185547,0.0,0.028278487794659534,-47.43171691894531,3
1GL1,10,4.974216938018799,7.7101945877075195,14.471612930297852,0.037037,0.11000147508769738,-46.332889556884766,0
1GL1,11,6.219057559967041,9.540618896484375,18.17485237121582,0.0,0.06786405980867424,-60.69065856933594,0
1GL1,12,5.419748783111572,7.66170597076416,17.072967529296875,0.074074,0.10320713530523135,-57.42723846435547,0
1GL1,13,3.615530252456665,5.543792724609375,10.539813995361328,0.037037,0.16644473633598797,-56.81493377685547,0
1GL1,14,7.722466945648193,10.662866592407227,25.086477279663086,0.0,0.04079570271599273,-50.04429244995117,0
1E96,0,19.487972259521484,11.070171356201172,33.275718688964844,0.0,0.02642752859722018,-42.87510681152344,8
1E96,1,18.033510208129883,13.943458557128906,34.79874801635742,0.0,0.022581635803747103,-43.24449157714844,5
1E96,2,18.15949058532715,13.234314918518066,35.22411346435547,0.0,0.022570187362781963,-46.36342239379883,1
1E96,3,8.962464332580566,8.316980361938477,19.209930419921875,0.0,0.06507808425600896,-39.58116912841797,25
1E96,4,8.05536937713623,7.325262069702148,29.340648651123047,0.0,0.03922391394828723,-47.734947204589844,1
1E96,5,18.58977508544922,13.96608829498291,40.34043502807617,0.0,0.01797128149775668,-48.37409210205078,3
1E96,6,18.785621643066406,13.110127449035645,33.1174201965332,0.0,0.02490865517395299,-44.180328369140625,3
1E96,7,18.586660385131836,13.891361236572266,35.109432220458984,0.0,0.022297582515433293,-42.80998992919922,5
1E96,8,18.290645599365234,13.940536499023438,35.38839340209961,0.0,0.02199682333492393,-45.8497200012207,1
1E96,9,19.73472023010254,12.130642890930176,31.83324432373047,0.0,0.0272042379083975,-44.38338851928711,2
1E96,10,10.4945650100708,11.87828254699707,29.220905303955078,0.0,0.031236977051294496,-43.286888122558594,8
1E96,11,17.611217498779297,10.396016120910645,41.3409309387207,0.0,0.02031788099592056,-46.030086517333984,6
1E96,12,18.90835952758789,13.883036613464355,35.54644012451172,0.0,0.021875530731388468,-42.354427337646484,5
1E96,13,18.230329513549805,12.277129173278809,37.92887878417969,0.0,0.02084292493279245,-45.05971145629883,2
1E96,14,20.45005226135254,12.189390182495117,41.0847282409668,0.0,0.018654564214900794,-45.606407165527344,2
4POU,0,10.978194236755371,9.721131324768066,19.12088966369629,0.0,0.06275446464230286,-38.98923873901367,0
4POU,1,13.52301025390625,9.935873031616211,22.523130416870117,0.0,0.048983679198486924,-43.85703659057617,0
4POU,2,9.351978302001953,7.40034294128418,20.31074333190918,0.0,0.06283368744609376,-45.12391662597656,0
4POU,3,16.44646644592285,13.412059783935547,25.70327377319336,0.0,0.0369778172474672,-46.979740142822266,0
4POU,4,9.45272159576416,7.3359198570251465,17.48821258544922,0.0,0.07707492186436092,-44.476993560791016,2
4POU,5,10.202018737792969,7.745111465454102,19.301401138305664,0.0,0.06619566204711508,-39.187076568603516,0
4POU,6,13.179179191589355,11.014248847961426,21.549579620361328,0.0,0.05094822108197466,-37.27739334106445,0
4POU,7,7.788136959075928,6.111194610595703,16.95119857788086,0.0,0.08591481357101038,-41.358551025390625,1
4POU,8,16.318056106567383,14.81867790222168,24.310958862304688,0.0,0.039690616510089545,-49.72407531738281,0
4POU,9,16.239587783813477,13.557657241821289,24.63808250427246,0.0,0.03948489597454604,-45.801517486572266,0
4POU,10,6.673680305480957,6.707212924957275,15.381242752075195,0.0,0.0938593126611987,-48.89219665527344,0
4POU,11,8.944372177124023,7.423953533172607,16.22020149230957,0.0,0.0848907550408325,-45.11343002319336,2
4POU,12,16.15653419494629,12.166521072387695,24.43610382080078,0.0,0.040969809859446205,-49.212135314941406,0
4POU,13,14.452908515930176,12.741083145141602,22.75948715209961,0.0,0.04535922754637761,-47.21498489379883,0
4POU,14,16.059282302856445,13.512228965759277,23.868682861328125,0.0,0.041572858208090764,-55.02427291870117,0
1RV6,0,17.202091217041016,15.548056602478027,47.67606735229492,0.0,0.013342821479124056,-35.74162292480469,0
1RV6,1,23.220895767211914,23.396793365478516,68.72720336914062,0.0,0.006386362402198509,-42.87615203857422,0
1RV6,2,23.48052406311035,22.2502384185791,69.78392028808594,0.0,0.006381224737575149,-47.3133430480957,0
1RV6,3,23.788179397583008,23.79218292236328,68.02362060546875,0.0,0.006444382814642241,-31.15192222595215,0
1RV6,4,12.089696884155273,11.761772155761719,23.519689559936523,0.0,0.04384178763230941,-49.61146545410156,0
1RV6,5,13.410566329956055,15.047971725463867,28.769588470458984,0.0,0.030040594397330422,-44.353919982910156,0
1RV6,6,26.679351806640625,26.316463470458984,70.78488159179688,0.0,0.005817686766690183,-32.09614181518555,0
1RV6,7,24.522096633911133,23.912342071533203,68.07035064697266,0.0,0.006424279442473066,-35.65867233276367,0
1RV6,8,16.65680694580078,17.655126571655273,43.1870002746582,0.0,0.014819849742963203,-35.034637451171875,0
1RV6,9,17.418251037597656,15.123675346374512,52.449161529541016,0.0,0.011777713094645953,-43.40570831298828,0
1RV6,10,26.218183517456055,26.591833114624023,69.27369689941406,0.0,0.006001399078293508,-29.68331527709961,1
1RV6,11,24.222862243652344,27.394176483154297,66.18089294433594,0.0,0.006405783587440449,-45.93376922607422,0
1RV6,12,23.165977478027344,24.05084991455078,66.7059326171875,0.0,0.00661745468477343,-38.37864685058594,0
1RV6,13,13.339614868164062,14.892488479614258,30.046329498291016,0.0,0.028047719234396213,-40.40686798095703,0
1RV6,14,23.8236026763916,22.87099266052246,68.4215316772461,0.0,0.006493837203417451,-48.36577606201172,0
1AVX,0,16.893566131591797,15.603121757507324,26.774633407592773,0.0,0.03357121399159669,-38.433349609375,1
1AVX,1,17.146482467651367,20.62668800354004,52.33676528930664,0.0,0.010319876478169987,-43.09212112426758,1
1AVX,2,23.40458869934082,26.518009185791016,66.84343719482422,0.0,0.006367498123172297,-46.83195114135742,0
1AVX,3,22.171539306640625,23.240732192993164,67.62264251708984,0.0,0.006567496575357809,-44.30840301513672,1
1AVX,4,20.268850326538086,20.96268081665039,61.41342544555664,0.0,0.007963451885647779,-44.90570068359375,0
1AVX,5,19.918996810913086,19.209823608398438,59.896053314208984,0.0,0.008600636079394331,-43.32212448120117,0
1AVX,6,20.68574333190918,19.767484664916992,67.48513793945312,0.0,0.007113906052418353,-44.45934295654297,1
1AVX,7,18.268856048583984,16.636898040771484,68.66012573242188,0.0,0.007719372875824137,-44.95722198486328,0
1AVX,8,21.054285049438477,22.887880325317383,62.226112365722656,0.0,0.007531367695180393,-38.16432189941406,5
1AVX,9,19.254528045654297,16.79604721069336,69.8136215209961,0.0,0.007506593560832804,-51.17792892456055,0
1AVX,10,18.79776954650879,17.697616577148438,72.28970336914062,0.0,0.006923210010887315,-42.842254638671875,1
1AVX,11,22.712053298950195,23.647686004638672,72.06419372558594,0.0,0.00590959553584278,-47.358299255371094,0
1AVX,12,21.634096145629883,21.881654739379883,67.3535385131836,0.0,0.006784635679394531,-36.58228302001953,7
1AVX,13,21.08839988708496,23.753442764282227,65.23750305175781,0.0,0.00688828202556331,-43.36095428466797,0
1AVX,14,21.906225204467773,21.542251586914062,58.347537994384766,0.0,0.00853543880152853,-35.74738311767578,5
6CWG,0,24.42751121520996,22.727140426635742,49.62528991699219,0.0,0.010946350083386243,-42.68997573852539,0
6CWG,1,24.528564453125,22.24275016784668,44.168575286865234,0.0,0.013413181604887761,-40.60083770751953,0
6CWG,2,19.42681884765625,23.727880477905273,54.28749084472656,0.0,0.009303064432059773,-40.825016021728516,4
6CWG,3,22.68925666809082,21.34079933166504,37.72055435180664,0.0,0.017746981503983027,-36.916847229003906,3
6CWG,4,22.75826072692871,19.900066375732422,40.923526763916016,0.0,0.015668834532293365,-52.54940414428711,0
6CWG,5,21.78057098388672,21.181074142456055,42.533817291259766,0.0,0.014464301755864524,-39.195701599121094,5
6CWG,6,24.260175704956055,21.75737190246582,36.66279602050781,0.0,0.018579918455119308,-35.853206634521484,0
6CWG,7,23.693254470825195,22.738046646118164,48.54401397705078,0.0,0.011360189371957185,-47.657196044921875,0
6CWG,8,24.219867706298828,24.694047927856445,59.967227935791016,0.0,0.00779062240144271,-46.68585968017578,0
6CWG,9,24.26991844177246,23.57482147216797,55.473854064941406,0.0,0.008990509836091834,-40.83161163330078,0
6CWG,10,21.788183212280273,20.553329467773438,39.29607009887695,0.0,0.01666507466160442,-51.37685012817383,0
6CWG,11,21.994760513305664,21.856582641601562,34.3170166015625,0.0,0.02083072007816317,-36.69257354736328,1
6CWG,12,23.730297088623047,18.603010177612305,37.59999465942383,0.0,0.018359894698530912,-48.94575500488281,0
6CWG,13,21.806549072265625,22.033918380737305,41.224056243896484,0.0,0.015131249143149256,-39.64891052246094,0
6CWG,14,23.71869659423828,19.830400466918945,33.38922119140625,0.0,0.022184063554552495,-36.8134765625,2
1TMQ,0,8.926222801208496,10.399731636047363,20.81577491760254,0.0,0.054431423714420724,-58.4541015625,0
1TMQ,1,13.772611618041992,16.012737274169922,38.781463623046875,0.0,0.01817844501165074,-31.827116012573242,19
1TMQ,2,13.976428985595703,16.192922592163086,41.32019805908203,0.0,0.016368896672301143,-38.414337158203125,2
1TMQ,3,7.696554183959961,10.116662979125977,17.901670455932617,0.0,0.06849485519788719,-41.69921112060547,8
1TMQ,4,7.337255477905273,10.050139427185059,16.825244903564453,0.0,0.0750392296471714,-41.849578857421875,7
1TMQ,5,8.386598587036133,10.156697273254395,19.398513793945312,0.0,0.060806420509429575,-52.46671676635742,0
1TMQ,6,10.997179985046387,11.084694862365723,26.71184539794922,0.0,0.036643460599705184,-33.67268753051758,37
